,datetime,open,high,low,close,volume,prev,sub,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20
385,2018-12-0611:17,40750,40750,40700,40750,14176,0,0,-0.0013088753262329453,0.002155305026746756,0.0015526063073123006,0.009250896452403741,-0.0053369271170127545,0.008730904325627942,-0.0037211887060072243,0.0007761793778166974,6.86474368230924e-05,-0.00404487010090081,0.0008396957125267406,-0.0042433912126464595,-0.003984855086794478,0.0042691514519683955,0.002445834829956269,-0.00822845300935583,0.00584181086479315,-0.002536977045684715,-0.004646211602282596,0.0021207174209427293
386,2018-12-0611:15,40700,40750,40700,40750,18948,50,1,-0.0013088753262329453,0.002155305026746756,0.0015526063073123006,0.009250896452403741,-0.0053369271170127545,0.008730904325627942,-0.0037211887060072243,0.0007761793778166974,6.86474368230924e-05,-0.00404487010090081,0.0008396957125267406,-0.0042433912126464595,-0.003984855086794478,0.0042691514519683955,0.002445834829956269,-0.00822845300935583,0.00584181086479315,-0.002536977045684715,-0.004646211602282596,0.0021207174209427293
387,2018-12-0611:13,40700,40750,40700,40750,14275,50,1,-0.0013088753262329453,0.002155305026746756,0.0015526063073123006,0.009250896452403741,-0.0053369271170127545,0.008730904325627942,-0.0037211887060072243,0.0007761793778166974,6.86474368230924e-05,-0.00404487010090081,0.0008396957125267406,-0.0042433912126464595,-0.003984855086794478,0.0042691514519683955,0.002445834829956269,-0.00822845300935583,0.00584181086479315,-0.002536977045684715,-0.004646211602282596,0.0021207174209427293
388,2018-12-0611:10,40700,40750,40700,40750,29266,50,1,-0.0013088753262329453,0.002155305026746756,0.0015526063073123006,0.009250896452403741,-0.0053369271170127545,0.008730904325627942,-0.0037211887060072243,0.0007761793778166974,6.86474368230924e-05,-0.00404487010090081,0.0008396957125267406,-0.0042433912126464595,-0.003984855086794478,0.0042691514519683955,0.002445834829956269,-0.00822845300935583,0.00584181086479315,-0.002536977045684715,-0.004646211602282596,0.0021207174209427293
389,2018-12-0610:30,40750,40800,40750,40800,42729,50,1,-0.000934115144096632,0.002203125899756848,0.0018214315281410434,0.009646543096809505,-0.004963285305511289,0.00901434543095652,-0.003983441467572622,0.001460589247270076,-3.458101233548841e-05,-0.003886265268245493,0.0008559711276283168,-0.0043231340817481145,0.004748773680948506,-0.0038639775867921845,0.0023048819257078237,-0.00777324447812033,0.005701168262301186,-0.002276121218948461,-0.0043791714563795325,-0.001339493179769685
390,2018-12-0609:46,40950,40950,40900,40900,22891,-50,0,-0.000934115144096632,0.002203125899756848,0.0018214315281410434,0.009646543096809505,-0.004963285305511289,0.00901434543095652,-0.003983441467572622,0.001460589247270076,-3.458101233548841e-05,-0.003886265268245493,0.0008559711276283168,-0.0043231340817481145,0.004748773680948506,-0.0038639775867921845,0.0023048819257078237,-0.00777324447812033,0.005701168262301186,-0.002276121218948461,-0.0043791714563795325,-0.001339493179769685
391,2018-12-0609:35,40900,40900,40800,40800,29038,-100,0,-0.000934115144096632,0.002203125899756848,0.0018214315281410434,0.009646543096809505,-0.004963285305511289,0.00901434543095652,-0.003983441467572622,0.001460589247270076,-3.458101233548841e-05,-0.003886265268245493,0.0008559711276283168,-0.0043231340817481145,0.004748773680948506,-0.0038639775867921845,0.0023048819257078237,-0.00777324447812033,0.005701168262301186,-0.002276121218948461,-0.0043791714563795325,-0.001339493179769685
392,2018-12-0609:34,40850,40900,40800,40900,23846,50,1,-0.0009341151440966602,0.0022031258997568088,0.009646543096809509,0.0018214315281410336,-0.0049632853055112435,0.009014345430956536,-0.0039834414675725864,0.0014605892472700822,-3.4581012335526894e-05,-0.003886265268245479,0.0008559711276283032,-0.004323134081748118,0.004748773680948532,-0.0038639775867921632,0.002304881925707844,-0.0077732444781203345,0.005701168262301168,-0.0022761212189484877,-0.00437917145637952,-0.0013394931797696998
393,2018-12-0609:32,40850,40850,40800,40850,17780,0,0,-0.0009341151440966602,0.0022031258997568088,0.009646543096809509,0.0018214315281410336,-0.0049632853055112435,0.009014345430956536,-0.0039834414675725864,0.0014605892472700822,-3.4581012335526894e-05,-0.003886265268245479,0.0008559711276283032,-0.004323134081748118,0.004748773680948532,-0.0038639775867921632,0.002304881925707844,-0.0077732444781203345,0.005701168262301168,-0.0022761212189484877,-0.00437917145637952,-0.0013394931797696998
394,2018-12-0609:27,40950,40950,40900,40950,11678,0,0,-0.0009341151440966602,0.0022031258997568088,0.009646543096809509,0.0018214315281410336,-0.0049632853055112435,0.009014345430956536,-0.0039834414675725864,0.0014605892472700822,-3.4581012335526894e-05,-0.003886265268245479,0.0008559711276283032,-0.004323134081748118,0.004748773680948532,-0.0038639775867921632,0.002304881925707844,-0.0077732444781203345,0.005701168262301168,-0.0022761212189484877,-0.00437917145637952,-0.0013394931797696998
395,2018-12-0609:25,40950,40950,40900,40950,9662,0,0,-0.0009341151440966408,0.002203125899756802,0.009646543096809507,0.0018214315281410468,0.00901434543095653,-0.004963285305511243,-0.003983441467572613,0.00146058924727008,-3.458101233549696e-05,-0.003886265268245458,0.0008559711276282936,-0.004323134081748144,0.004748773680948532,-0.0038639775867921563,0.002304881925707813,-0.007773244478120321,0.00570116826230115,-0.002276121218948455,-0.004379171456379543,-0.0013394931797696946
396,2018-12-0609:24,40900,40950,40850,40950,80173,50,1,-0.0009341151440966408,0.002203125899756802,0.009646543096809507,0.0018214315281410468,0.00901434543095653,-0.004963285305511243,-0.003983441467572613,0.00146058924727008,-3.458101233549696e-05,-0.003886265268245458,0.0008559711276282936,-0.004323134081748144,0.004748773680948532,-0.0038639775867921563,0.002304881925707813,-0.007773244478120321,0.00570116826230115,-0.002276121218948455,-0.004379171456379543,-0.0013394931797696946
397,2018-12-0609:22,40850,40900,40850,40900,17519,50,1,-0.0009341151440966283,0.0022031258997568227,0.009646543096809507,0.001821431528141052,0.009014345430956531,-0.004963285305511266,-0.003983441467572621,0.0014605892472700874,-3.4581012335504654e-05,-0.0038862652682454635,0.0008559711276282949,-0.004323134081748128,0.004748773680948536,-0.0038639775867921776,0.002304881925707813,-0.007773244478120333,0.005701168262301157,-0.002276121218948459,-0.0013394931797696885,-0.004379171456379544
398,2018-12-0609:22,40850,40900,40850,40900,17519,50,1,-0.0009341151440966664,0.002203125899756811,0.009646543096809523,0.0018214315281410312,0.009014345430956534,-0.004963285305511226,-0.003983441467572601,0.0014605892472700753,-3.458101233551317e-05,-0.0038862652682454756,-0.0043231340817481275,0.0008559711276283191,0.004748773680948527,-0.00386397758679217,0.002304881925707857,-0.0077732444781203405,0.0057011682623011655,-0.0022761212189484877,-0.0013394931797697134,-0.00437917145637953
399,2018-12-0609:13,41050,41050,41000,41050,21925,0,0,-0.0009341151440966664,0.002203125899756811,0.009646543096809523,0.0018214315281410312,0.009014345430956534,-0.004963285305511226,-0.003983441467572601,0.0014605892472700753,-3.458101233551317e-05,-0.0038862652682454756,-0.0043231340817481275,0.0008559711276283191,0.004748773680948527,-0.00386397758679217,0.002304881925707857,-0.0077732444781203405,0.0057011682623011655,-0.0022761212189484877,-0.0013394931797697134,-0.00437917145637953
400,2018-12-0511:39,41500,41500,41450,41500,5620,0,0,-0.0009341151440966664,0.002203125899756811,0.009646543096809523,0.0018214315281410312,0.009014345430956534,-0.004963285305511226,-0.003983441467572601,0.0014605892472700753,-3.458101233551317e-05,-0.0038862652682454756,-0.0043231340817481275,0.0008559711276283191,0.004748773680948527,-0.00386397758679217,0.002304881925707857,-0.0077732444781203405,0.0057011682623011655,-0.0022761212189484877,-0.0013394931797697134,-0.00437917145637953
401,2018-12-0511:39,41500,41500,41450,41500,5620,0,0,-0.0009341151440966664,0.002203125899756811,0.009646543096809523,0.0018214315281410312,0.009014345430956534,-0.004963285305511226,-0.003983441467572601,0.0014605892472700753,-3.458101233551317e-05,-0.0038862652682454756,-0.0043231340817481275,0.0008559711276283191,0.004748773680948527,-0.00386397758679217,0.002304881925707857,-0.0077732444781203405,0.0057011682623011655,-0.0022761212189484877,-0.0013394931797697134,-0.00437917145637953
402,2018-12-0511:38,41450,41500,41450,41500,21306,50,1,-0.0009341151440966414,0.002203125899756827,0.0096465430968095,0.001821431528141036,0.009014345430956552,-0.00398344146757259,-0.0049632853055112435,0.001460589247270086,-3.458101233552003e-05,-0.003886265268245488,-0.004323134081748125,0.0008559711276282973,0.00474877368094851,-0.00386397758679217,0.002304881925707844,-0.00777324447812033,0.005701168262301167,-0.002276121218948485,-0.0013394931797697056,-0.0043791714563795325
403,2018-12-0509:29,41600,41650,41500,41550,37292,-50,0,-0.0009341151440966408,0.002203125899756836,0.009646543096809495,0.0018214315281410273,-0.003983441467572612,0.009014345430956545,-0.004963285305511257,0.0014605892472700705,-3.4581012335513815e-05,-0.004323134081748121,-0.0038862652682454756,0.0008559711276283102,-0.0038639775867921663,0.004748773680948525,0.00230488192570783,-0.007773244478120327,0.005701168262301162,-0.0022761212189484755,-0.0013394931797696898,-0.0043791714563795395
404,2018-12-0509:22,41550,41550,41500,41550,8257,0,0,-0.0009341151440966408,0.002203125899756836,0.009646543096809495,0.0018214315281410273,-0.003983441467572612,0.009014345430956545,-0.004963285305511257,0.0014605892472700705,-3.4581012335513815e-05,-0.004323134081748121,-0.0038862652682454756,0.0008559711276283102,-0.0038639775867921663,0.004748773680948525,0.00230488192570783,-0.007773244478120327,0.005701168262301162,-0.0022761212189484755,-0.0013394931797696898,-0.0043791714563795395
405,2018-12-0415:00,42000,42000,41950,42000,28749,0,0,-0.0009341151440966408,0.002203125899756836,0.009646543096809495,0.0018214315281410273,-0.003983441467572612,0.009014345430956545,-0.004963285305511257,0.0014605892472700705,-3.4581012335513815e-05,-0.004323134081748121,-0.0038862652682454756,0.0008559711276283102,-0.0038639775867921663,0.004748773680948525,0.00230488192570783,-0.007773244478120327,0.005701168262301162,-0.0022761212189484755,-0.0013394931797696898,-0.0043791714563795395
406,2018-12-0415:00,42000,42000,41950,42000,28749,0,0,-0.0009341151440966408,0.002203125899756836,0.009646543096809495,0.0018214315281410273,-0.003983441467572612,0.009014345430956545,-0.004963285305511257,0.0014605892472700705,-3.4581012335513815e-05,-0.004323134081748121,-0.0038862652682454756,0.0008559711276283102,-0.0038639775867921663,0.004748773680948525,0.00230488192570783,-0.007773244478120327,0.005701168262301162,-0.0022761212189484755,-0.0013394931797696898,-0.0043791714563795395
407,2018-12-0411:46,42300,42350,42300,42350,7797,50,1,-0.0009341151440966568,0.0022031258997568127,0.009646543096809514,0.0018214315281410247,-0.003983441467572574,0.009014345430956545,-0.004963285305511226,0.0014605892472700813,-0.004323134081748128,-3.4581012335518545e-05,-0.003886265268245496,0.0008559711276283204,0.0047487736809485,-0.0038639775867921563,0.002304881925707845,-0.007773244478120315,0.005701168262301168,-0.0022761212189484786,-0.0013394931797697238,-0.0043791714563795325
408,2018-12-0309:15,42550,42600,42500,42600,18891,50,1,-0.0009341151440966412,0.0022031258997568287,0.009646543096809502,0.001821431528141036,-0.00398344146757262,0.009014345430956534,-0.004963285305511259,0.0014605892472700824,-0.004323134081748128,-3.4581012335504945e-05,-0.0038862652682454704,0.0008559711276283095,0.004748773680948532,-0.003863977586792171,0.0023048819257078233,-0.0077732444781203214,-0.002276121218948468,0.0057011682623011655,-0.0013394931797696974,-0.004379171456379537
409,2018-11-3011:32,42650,42700,42600,42600,66563,-50,0,-0.0009341151440966412,0.0022031258997568287,0.009646543096809502,0.001821431528141036,-0.00398344146757262,0.009014345430956534,-0.004963285305511259,0.0014605892472700824,-0.004323134081748128,-3.4581012335504945e-05,-0.0038862652682454704,0.0008559711276283095,0.004748773680948532,-0.003863977586792171,0.0023048819257078233,-0.0077732444781203214,-0.002276121218948468,0.0057011682623011655,-0.0013394931797696974,-0.004379171456379537
410,2018-11-3010:37,43200,43200,43150,43150,8122,-50,0,-0.0009341151440966412,0.0022031258997568287,0.009646543096809502,0.001821431528141036,-0.00398344146757262,0.009014345430956534,-0.004963285305511259,0.0014605892472700824,-0.004323134081748128,-3.4581012335504945e-05,-0.0038862652682454704,0.0008559711276283095,0.004748773680948532,-0.003863977586792171,0.0023048819257078233,-0.0077732444781203214,-0.002276121218948468,0.0057011682623011655,-0.0013394931797696974,-0.004379171456379537
411,2018-11-3010:22,43200,43200,43150,43200,7309,0,0,-0.0009341151440966412,0.0022031258997568287,0.009646543096809502,0.001821431528141036,-0.00398344146757262,0.009014345430956534,-0.004963285305511259,0.0014605892472700824,-0.004323134081748128,-3.4581012335504945e-05,-0.0038862652682454704,0.0008559711276283095,0.004748773680948532,-0.003863977586792171,0.0023048819257078233,-0.0077732444781203214,-0.002276121218948468,0.0057011682623011655,-0.0013394931797696974,-0.004379171456379537
412,2018-11-3010:18,43150,43200,43150,43200,4027,50,1,-0.0009341151440966248,0.0022031258997568547,0.009646543096809505,0.001821431528141037,-0.0039834414675726,-0.004963285305511272,0.009014345430956536,0.001460589247270086,-0.004323134081748126,-3.458101233552288e-05,-0.0038862652682454977,0.0008559711276283055,0.004748773680948527,-0.0038639775867921815,0.002304881925707829,-0.007773244478120313,-0.0022761212189484803,0.00570116826230117,-0.0013394931797697015,-0.004379171456379532
413,2018-11-3010:00,43100,43150,43050,43100,40254,0,0,-0.0009341151440966248,0.0022031258997568547,0.009646543096809505,0.001821431528141037,-0.0039834414675726,-0.004963285305511272,0.009014345430956536,0.001460589247270086,-0.004323134081748126,-3.458101233552288e-05,-0.0038862652682454977,0.0008559711276283055,0.004748773680948527,-0.0038639775867921815,0.002304881925707829,-0.007773244478120313,-0.0022761212189484803,0.00570116826230117,-0.0013394931797697015,-0.004379171456379532
414,2018-11-3010:00,43100,43150,43050,43100,40254,0,0,-0.0009341151440966248,0.0022031258997568547,0.009646543096809505,0.001821431528141037,-0.0039834414675726,-0.004963285305511272,0.009014345430956536,0.001460589247270086,-0.004323134081748126,-3.458101233552288e-05,-0.0038862652682454977,0.0008559711276283055,0.004748773680948527,-0.0038639775867921815,0.002304881925707829,-0.007773244478120313,-0.0022761212189484803,0.00570116826230117,-0.0013394931797697015,-0.004379171456379532
415,2018-11-3010:00,43100,43150,43050,43100,40254,0,0,-0.0009341151440966556,0.0022031258997568166,0.009646543096809521,0.001821431528141021,-0.003983441467572588,-0.004963285305511243,0.00901434543095653,-0.004323134081748129,0.0014605892472700716,-3.4581012335496556e-05,-0.003886265268245497,0.000855971127628324,0.004748773680948498,0.0023048819257078467,-0.0038639775867921663,-0.007773244478120319,-0.002276121218948474,0.0057011682623011786,-0.0013394931797697082,-0.004379171456379529
416,2018-11-3009:43,43650,43650,43450,43550,117529,-100,0,-0.0009341151440966556,0.0022031258997568166,0.009646543096809521,0.001821431528141021,-0.003983441467572588,-0.004963285305511243,0.00901434543095653,-0.004323134081748129,0.0014605892472700716,-3.4581012335496556e-05,-0.003886265268245497,0.000855971127628324,0.004748773680948498,0.0023048819257078467,-0.0038639775867921663,-0.007773244478120319,-0.002276121218948474,0.0057011682623011786,-0.0013394931797697082,-0.004379171456379529
417,2018-11-2911:32,43200,43250,43200,43250,4648,50,1,-0.0009341151440966556,0.0022031258997568166,0.009646543096809521,0.001821431528141021,-0.003983441467572588,-0.004963285305511243,0.00901434543095653,-0.004323134081748129,0.0014605892472700716,-3.4581012335496556e-05,-0.003886265268245497,0.000855971127628324,0.004748773680948498,0.0023048819257078467,-0.0038639775867921663,-0.007773244478120319,-0.002276121218948474,0.0057011682623011786,-0.0013394931797697082,-0.004379171456379529
418,2018-11-2911:00,43200,43250,43200,43250,40542,50,1,-0.00093411514409663,0.0022031258997568448,0.009646543096809507,0.0018214315281410327,-0.003983441467572602,-0.00496328530551126,0.009014345430956541,-0.004323134081748119,0.0014605892472700866,-0.0038862652682454986,-3.458101233551693e-05,0.0008559711276283126,0.00474877368094851,0.002304881925707836,-0.0038639775867921776,-0.007773244478120323,-0.00227612121894848,0.005701168262301176,-0.0013394931797697034,-0.004379171456379534
419,2018-11-2910:53,43300,43300,43250,43250,5429,-50,0,-0.00093411514409663,0.0022031258997568448,0.009646543096809507,0.0018214315281410327,-0.003983441467572602,-0.00496328530551126,0.009014345430956541,-0.004323134081748119,0.0014605892472700866,-0.0038862652682454986,-3.458101233551693e-05,0.0008559711276283126,0.00474877368094851,0.002304881925707836,-0.0038639775867921776,-0.007773244478120323,-0.00227612121894848,0.005701168262301176,-0.0013394931797697034,-0.004379171456379534
420,2018-11-2909:52,43550,43550,43500,43500,6306,-50,0,-0.00093411514409663,0.0022031258997568448,0.009646543096809507,0.0018214315281410327,-0.003983441467572602,-0.00496328530551126,0.009014345430956541,-0.004323134081748119,0.0014605892472700866,-0.0038862652682454986,-3.458101233551693e-05,0.0008559711276283126,0.00474877368094851,0.002304881925707836,-0.0038639775867921776,-0.007773244478120323,-0.00227612121894848,0.005701168262301176,-0.0013394931797697034,-0.004379171456379534
421,2018-11-2710:00,42500,42550,42500,42550,6649,50,1,-0.0009341151440966368,0.0022031258997568188,0.009646543096809512,0.0018214315281410425,-0.003983441467572608,-0.00496328530551125,0.009014345430956538,-0.004323134081748135,0.0014605892472700811,-0.003886265268245483,-3.458101233551473e-05,0.0008559711276283063,0.0023048819257078263,0.004748773680948525,-0.0038639775867921576,-0.007773244478120315,-0.002276121218948478,0.005701168262301168,-0.0013394931797697071,-0.0043791714563795325
422,2018-11-2610:37,42600,42600,42550,42550,9137,-50,0,-0.0009341151440966436,0.002203125899756841,0.0096465430968095,0.0018214315281410286,-0.003983441467572618,-0.004963285305511263,0.009014345430956536,-0.004323134081748137,0.0014605892472700727,-0.003886265268245455,0.0008559711276282956,-3.458101233550844e-05,0.0023048819257078267,0.00474877368094854,-0.0038639775867921576,-0.00777324447812033,-0.0022761212189484677,0.005701168262301157,-0.0013394931797696835,-0.0043791714563795325
423,2018-11-2610:33,42550,42550,42450,42450,33138,-100,0,-0.0009341151440966436,0.002203125899756841,0.0096465430968095,0.0018214315281410286,-0.003983441467572618,-0.004963285305511263,0.009014345430956536,-0.004323134081748137,0.0014605892472700727,-0.003886265268245455,0.0008559711276282956,-3.458101233550844e-05,0.0023048819257078267,0.00474877368094854,-0.0038639775867921576,-0.00777324447812033,-0.0022761212189484677,0.005701168262301157,-0.0013394931797696835,-0.0043791714563795325
424,2018-11-2609:41,42500,42550,42500,42550,1546,50,1,-0.0009341151440966436,0.002203125899756841,0.0096465430968095,0.0018214315281410286,-0.003983441467572618,-0.004963285305511263,0.009014345430956536,-0.004323134081748137,0.0014605892472700727,-0.003886265268245455,0.0008559711276282956,-3.458101233550844e-05,0.0023048819257078267,0.00474877368094854,-0.0038639775867921576,-0.00777324447812033,-0.0022761212189484677,0.005701168262301157,-0.0013394931797696835,-0.0043791714563795325
425,2018-11-2609:41,42500,42550,42500,42550,1546,50,1,-0.0009341151440966436,0.002203125899756841,0.0096465430968095,0.0018214315281410286,-0.003983441467572618,-0.004963285305511263,0.009014345430956536,-0.004323134081748137,0.0014605892472700727,-0.003886265268245455,0.0008559711276282956,-3.458101233550844e-05,0.0023048819257078267,0.00474877368094854,-0.0038639775867921576,-0.00777324447812033,-0.0022761212189484677,0.005701168262301157,-0.0013394931797696835,-0.0043791714563795325
426,2018-11-2314:28,42000,42050,41950,42000,65323,0,0,-0.0009341151440966436,0.002203125899756841,0.0096465430968095,0.0018214315281410286,-0.003983441467572618,-0.004963285305511263,0.009014345430956536,-0.004323134081748137,0.0014605892472700727,-0.003886265268245455,0.0008559711276282956,-3.458101233550844e-05,0.0023048819257078267,0.00474877368094854,-0.0038639775867921576,-0.00777324447812033,-0.0022761212189484677,0.005701168262301157,-0.0013394931797696835,-0.0043791714563795325
427,2018-11-2314:23,42050,42050,42000,42050,7927,0,0,-0.0009341151440966398,0.002203125899756815,0.009646543096809512,0.0018214315281410399,-0.003983441467572602,0.009014345430956559,-0.0049632853055112496,-0.004323134081748128,0.001460589247270094,-0.0038862652682454908,0.0008559711276283045,-3.458101233552875e-05,0.0023048819257078393,0.004748773680948534,-0.003863977586792168,-0.007773244478120321,-0.0022761212189484907,0.005701168262301164,-0.0013394931797697102,-0.004379171456379539
428,2018-11-2313:07,42100,42100,42050,42100,28781,0,0,-0.0009341151440966398,0.002203125899756815,0.009646543096809512,0.0018214315281410399,-0.003983441467572602,0.009014345430956559,-0.0049632853055112496,-0.004323134081748128,0.001460589247270094,-0.0038862652682454908,0.0008559711276283045,-3.458101233552875e-05,0.0023048819257078393,0.004748773680948534,-0.003863977586792168,-0.007773244478120321,-0.0022761212189484907,0.005701168262301164,-0.0013394931797697102,-0.004379171456379539
429,2018-11-2313:07,42100,42100,42050,42100,28781,0,0,-0.0009341151440966398,0.002203125899756815,0.009646543096809512,0.0018214315281410399,-0.003983441467572602,0.009014345430956559,-0.0049632853055112496,-0.004323134081748128,0.001460589247270094,-0.0038862652682454908,0.0008559711276283045,-3.458101233552875e-05,0.0023048819257078393,0.004748773680948534,-0.003863977586792168,-0.007773244478120321,-0.0022761212189484907,0.005701168262301164,-0.0013394931797697102,-0.004379171456379539
430,2018-11-2313:07,42100,42100,42050,42100,28781,0,0,-0.0009341151440966398,0.002203125899756815,0.009646543096809512,0.0018214315281410399,-0.003983441467572602,0.009014345430956559,-0.0049632853055112496,-0.004323134081748128,0.001460589247270094,-0.0038862652682454908,0.0008559711276283045,-3.458101233552875e-05,0.0023048819257078393,0.004748773680948534,-0.003863977586792168,-0.007773244478120321,-0.0022761212189484907,0.005701168262301164,-0.0013394931797697102,-0.004379171456379539
431,2018-11-2313:05,42150,42150,42050,42100,27912,-50,0,-0.0009341151440966436,0.002203125899756841,0.0096465430968095,0.0018214315281410286,-0.003983441467572618,-0.004963285305511263,0.009014345430956536,-0.004323134081748137,0.0014605892472700727,-0.003886265268245455,0.0008559711276282956,-3.458101233550844e-05,0.0023048819257078267,0.00474877368094854,-0.0038639775867921576,-0.00777324447812033,-0.0022761212189484677,0.005701168262301157,-0.0013394931797696835,-0.0043791714563795325
432,2018-11-2311:44,42100,42100,42050,42050,5455,-50,0,-0.0009341151440966436,0.002203125899756841,0.0096465430968095,0.0018214315281410286,-0.003983441467572618,-0.004963285305511263,0.009014345430956536,-0.004323134081748137,0.0014605892472700727,-0.003886265268245455,0.0008559711276282956,-3.458101233550844e-05,0.0023048819257078267,0.00474877368094854,-0.0038639775867921576,-0.00777324447812033,-0.0022761212189484677,0.005701168262301157,-0.0013394931797696835,-0.0043791714563795325
433,2018-11-2311:13,42050,42100,42050,42050,9188,0,0,-0.0009341151440966436,0.002203125899756841,0.0096465430968095,0.0018214315281410286,-0.003983441467572618,-0.004963285305511263,0.009014345430956536,-0.004323134081748137,0.0014605892472700727,-0.003886265268245455,0.0008559711276282956,-3.458101233550844e-05,0.0023048819257078267,0.00474877368094854,-0.0038639775867921576,-0.00777324447812033,-0.0022761212189484677,0.005701168262301157,-0.0013394931797696835,-0.0043791714563795325
434,2018-11-2311:11,42050,42050,42000,42050,33090,0,0,-0.0009341151440966533,0.002203125899756826,0.009646543096809505,0.001821431528141014,-0.0039834414675726,-0.0049632853055112435,0.009014345430956534,-0.0043231340817481145,0.0014605892472700742,-0.0038862652682454743,0.0008559711276283197,-3.45810123355078e-05,0.002304881925707843,0.00474877368094851,-0.00386397758679216,-0.0022761212189484838,-0.007773244478120323,0.005701168262301171,-0.0013394931797697002,-0.004379171456379534
435,2018-11-2310:58,42100,42150,42050,42050,38452,-50,0,-0.0009341151440966336,0.002203125899756816,0.009646543096809505,0.0018214315281410488,-0.0039834414675726,-0.004963285305511263,0.009014345430956543,-0.004323134081748146,0.0014605892472700785,-0.0038862652682454704,0.0008559711276282903,0.002304881925707813,-3.458101233550628e-05,0.00474877368094854,-0.003863977586792164,-0.0022761212189484578,-0.00777324447812033,0.005701168262301156,-0.0013394931797696932,-0.004379171456379536
436,2018-11-2211:52,42550,42550,42500,42550,4657,0,0,-0.0009341151440966137,0.002203125899756848,0.009646543096809498,0.0018214315281410282,-0.0039834414675726,-0.004963285305511277,0.00901434543095653,-0.0043231340817481215,-0.003886265268245496,0.0014605892472700753,0.0008559711276283199,0.00230488192570782,-3.458101233550172e-05,0.004748773680948498,-0.0038639775867921797,-0.002276121218948468,-0.007773244478120314,0.0057011682623011786,-0.0013394931797696972,-0.004379171456379529
437,2018-11-2114:31,42050,42100,42050,42100,6574,50,1,-0.0009341151440966724,0.002203125899756793,0.009646543096809526,0.0018214315281410297,-0.003983441467572586,0.009014345430956543,-0.004963285305511214,-0.004323134081748132,-0.003886265268245487,0.0014605892472700714,0.0008559711276283276,0.002304881925707852,-3.458101233551812e-05,0.004748773680948501,-0.003863977586792142,-0.0022761212189484907,-0.007773244478120321,0.0057011682623011725,-0.0013394931797697158,-0.004379171456379542
438,2018-11-2114:09,42150,42150,42100,42150,13326,0,0,-0.0009341151440966724,0.002203125899756793,0.009646543096809526,0.0018214315281410297,-0.003983441467572586,0.009014345430956543,-0.004963285305511214,-0.004323134081748132,-0.003886265268245487,0.0014605892472700714,0.0008559711276283276,0.002304881925707852,-3.458101233551812e-05,0.004748773680948501,-0.003863977586792142,-0.0022761212189484907,-0.007773244478120321,0.0057011682623011725,-0.0013394931797697158,-0.004379171456379542
439,2018-11-2111:22,42050,42100,42050,42050,10136,0,0,-0.0009341151440966724,0.002203125899756793,0.009646543096809526,0.0018214315281410297,-0.003983441467572586,0.009014345430956543,-0.004963285305511214,-0.004323134081748132,-0.003886265268245487,0.0014605892472700714,0.0008559711276283276,0.002304881925707852,-3.458101233551812e-05,0.004748773680948501,-0.003863977586792142,-0.0022761212189484907,-0.007773244478120321,0.0057011682623011725,-0.0013394931797697158,-0.004379171456379542
440,2018-11-2110:58,42000,42050,42000,42050,8496,50,1,-0.0009341151440966724,0.002203125899756793,0.009646543096809526,0.0018214315281410297,-0.003983441467572586,0.009014345430956543,-0.004963285305511214,-0.004323134081748132,-0.003886265268245487,0.0014605892472700714,0.0008559711276283276,0.002304881925707852,-3.458101233551812e-05,0.004748773680948501,-0.003863977586792142,-0.0022761212189484907,-0.007773244478120321,0.0057011682623011725,-0.0013394931797697158,-0.004379171456379542
441,2018-11-2110:57,42050,42050,42000,42050,10909,0,0,-0.0009341151440966724,0.002203125899756793,0.009646543096809526,0.0018214315281410297,-0.003983441467572586,0.009014345430956543,-0.004963285305511214,-0.004323134081748132,-0.003886265268245487,0.0014605892472700714,0.0008559711276283276,0.002304881925707852,-3.458101233551812e-05,0.004748773680948501,-0.003863977586792142,-0.0022761212189484907,-0.007773244478120321,0.0057011682623011725,-0.0013394931797697158,-0.004379171456379542
442,2018-11-2110:04,41850,41900,41850,41850,4112,0,0,-0.0009341151440966543,0.0022031258997568227,0.009646543096809512,0.0018214315281410386,-0.003983441467572615,0.009014345430956557,-0.0049632853055112435,-0.004323134081748129,0.0008559711276283054,-0.0038862652682454656,0.001460589247270064,0.0023048819257078467,-3.458101233552537e-05,0.004748773680948536,-0.0038639775867921632,-0.002276121218948489,-0.007773244478120328,0.0057011682623011595,-0.0013394931797696974,-0.0043791714563795325
443,2018-11-2109:49,41850,41850,41800,41800,10341,-50,0,-0.0009341151440966543,0.0022031258997568227,0.009646543096809512,0.0018214315281410386,-0.003983441467572615,0.009014345430956557,-0.0049632853055112435,-0.004323134081748129,0.0008559711276283054,-0.0038862652682454656,0.001460589247270064,0.0023048819257078467,-3.458101233552537e-05,0.004748773680948536,-0.0038639775867921632,-0.002276121218948489,-0.007773244478120328,0.0057011682623011595,-0.0013394931797696974,-0.0043791714563795325
