datetime,open,high,low,close,volume,prev,article
2019-11-06 14:42,53200,53300,53200,53200,24210,0,삼성전자가 오는 9일 ‘소방의 날’을 맞아 재난 구조에 필수적인 열화상 카메라와 재난현장 통신 장비를 각각 1000대를 전국 소방서에 기부했다. 소방서의 아이디어에 더해 삼성전자가 자체 개발한 장비들이다. 올 2월 삼성전자가 새롭게 발표한 사회공헌 비전 ‘함께 가요 미래로 인에이블링 피플Enabling People’의 일환이다.          소방의 날 맞아 사회공헌 활동     6일 삼성전자는 세종특별자치시 소방청에서 전국 시·도 소방본부 소방관 약 50명이 참석한 가운데 열화상 카메라와 재난현장 통신 장비의 기능·작동법을 소개하고 직접 사용해보는 설명회를 개최했다.             삼성전자가 전국 소방서에 각각 1000대씩 기증한 재난현장 통신장비사진 왼쪽와 열화상 카메라. 사진 삼성전자         열화상 카메라는 3년 전인 2016년 재난 현장 통신 장비는 지난해 ‘삼성 투모로우 솔루션’ 대상을 받은 아이디어다.삼성 투모로우 솔루션은 더 나은 세상을 위한 아이디어를 발굴하고 삼성전자의 기술력을 더해 사회적 난제를 해결하는 사회공헌 프로그램이다.          열화상 카메라의 경우 짙은 연기 때문에 앞이 보이지 않는 화재 현장에서 ▶인명구조 ▶지형지물 확인 ▶소방관 대피 타이밍 파악을 위해 필수적인 장비다. 2년 전인 2017년에도 삼성전자는 열화상 카메라 총 1000대를 전국 소방서에 올 4월에도 베트남 소방청에 300대를 기부했다.          골전도 방식 통신장비 재난 현장에서 또렷한 소통 가능     재난현장 통신 장비는 뼈의 진동으로 소리를 전달하는 골전도 방식을 이용했다고 한다. 화재 현장 속에서도 또렷하게 소통할 수 있는 장점이 있다. 삼성전자는 “블루투스를 통해 무선으로 연결돼 현장 활용도가 높다”고 밝혔다.          박용기 삼성전자 사회공헌단장부사장은 “이 제품들이 화재 현장뿐만 아니라 모든 재해∙재난 현장에서 인명구조 효율을 높이는 데 도움이 되기를 바란다”고 말했다.          김영민 기자 bradkimjoongang.co.kr
2019-11-12 15:10,52400,52500,52400,52400,11633,0,국내 5대 시중은행.연합뉴스제공은행에서 일하면서 ‘임원’까지 오르는 일이 국내 내로라하는 대기업보다 더 어려운 것으로 나타났다. 삼성전자 100명 중 1명…농협은행 1000명 중 1명12일 금융감독원 금융통계정보시스템에 따르면 4대 금융권에서 근무하는 임원은 전체 임직원 100명 중 1.3명 정도에 그치는 것으로 나타났다. 23만595명 중 2969명이 임원이었다.업권별로 보면 임원 비중은 은행총 56곳이 0.4로 가장 낮았다. 은행의 경우 임직원 12만2000여명 중 행장·부행장 등 임원은 536명뿐이었다. 농협은행은 1만6000명 넘는 임직원 중 임원은 단 22명으로 0.1에 그치고 기업은행 0.222명 우리은행 0.231명 신한은행 0.232명 KEB하나은행 0.231명 KB국민은행 0.465명 등이었다.이는 삼성전자 등 대기업 임원이 되는 것보다 더 어려운 수준이다. 삼성전자 임원은 1052명으로 전체 임직원10만5055명의 1.0이고 현대차 0.7461명 LG전자332명 0.8 SK하이닉스187명 0.7 LG화학147명 0.7 SK텔레콤113명 2.1 등이다.삼성전자가 임직원 100명 중 1명꼴로 임원이 되는 것에 비해 농협은행은 1000명 중 1명만이 임원이 되고 있는 꼴이다.신용카드사와 보험사 증권사는 은행보다는 임원 비중이 높은 편이다. 신용카드사는 1만2000명 넘는 임직원 중 임원이 148명으로 1를 약간 웃돌았다. 신한카드 임원 비율이 0.37명로 가장 낮았고 KB국민카드도 0.47명 수준이었다. 이오 롯데카드1.2·21명 삼성카드1.4·28명 현대카드1.4·28명 하나카드2.0·16명 우리카드2.2·18명 비씨카드2.7·23명 등 순으로 임원 비중이 작았다.보험사는 약 6만명의 임직원 중 임원이 1147명으로 2를 약간 밑돌았다. 이 중 손해보험사30곳 임원 비중이 1.6로 생명보험사24곳의 2.4보다 낮다.증권사는 임원 비중이 3를 웃돌아 다른 주요 금융권보다는 높은 수준이었다. 임원 비중은 신한금융투자가 0.922명로 가장 낮고 KB증권1.8·52명 NH투자증권1.8·55명 하나금융투자1.9·33명 등 은행 계열사들에서 낮은 비율을 보였다.증권사 중 규모가 가장 큰 미래에셋대우는 임원이 99명으로 2.3였다. 미래에셋대우는 주요 4대 금융권 금융회사 중 임원 수가 가장 많았다.중소형사가 많은 자산운용사는 임직원 5명 중 1명이 임원일 정도로 ‘직급 거품’이 심했다. 투자자문사도 절반 이상이 임원이었다.권지예 기자 kwon.jiyejoongang.co.kr
2019-11-28 11:41,51900,51900,51800,51800,2571,-100,PC나 서버의 두뇌 역할을 하는 중앙처리장치CPU 시장에서 라이벌 AMD의 강한 공세를 받는 인텔이 올 들어 삼성전자에 위탁생산 파운드리 물량을 늘린 것으로 알려졌다. 인텔은 주력인 CPU 생산능력 확충에 주력하고 CPU 이외 로직 칩은 위탁생산을 늘리겠다는 심산이다.          28일 부품 업계에 따르면 인텔은 자체 CPU 생산 물량을 확보하기 위해 대만 TSMC 삼성전자 파운드리사업부 글로벌파운드리GF 등에 CPU를 제외한 반도체 위탁 생산 물량을 늘리고 있다. 이들은 전 세계 반도체 위탁생산 시장에서 13위 업체다.          인텔 CPU 생산캐파 확보 목적     최근 휼렛팩커드HP·레노보 등 PC 제조업체는 인텔의 CPU 납품량 부족을 잇달아 비판했다. 인텔은 지난 20일 미셸 존스턴 홀트하우스 부사장 명의로 사과문을 발표해 “자체 생산중인 품목 가운데 CPU를 제외한 다른 제품들은 파운드리 사용량을 늘려 CPU를 생산할 수 있는 생산시설을 추가 확보하겠다”고 밝혔다.          인텔은 최근 수년 간 설비 투자가 줄어들어 시장의 기대수준 만큼 CPU를 생산하는데 난항을 겪는 것으로 알려져 있다.          현재 인텔의 CPU 주력 공정은 14나노미터㎚로AMD가 위탁생산을 맡긴 대만 TSMC의 7㎚ 공정 대비 뒤처져 있다. 미세 공정이 고도화될수록 칩의 크기가 작아지고 발열량이 줄어드는데 AMD는 TSMC의 7㎚ 공정을 택해 자신들의 고질적 약점인 발열 문제에서 획기적 발전을 끌어냈다.          국내에서도 AMD는 올 3분기79월부터 조립PC 내 점유율다나와 기준이 과반을 차지해 인텔을 앞선 상태다.          AMD의 획기적 발전에 인텔 위협감     대만 출신의 미국인 리사 수 AMD 최고경영자CEO는 두 살 때 부모와 함께 미국으로 건너와 매사추세츠공과대MIT에서 전기공학을 전공한 공학박사다. 실리콘밸리의 여걸로 불리며 공학적 전문성과 기업 전략에서 뛰어난 면모를 보인다고 평가받는다. 클리앙을 비롯한 국내 IT 커뮤니티에선 ‘갓사수’신을 뜻하는 영단어 ‘god’와 리사 수의 합성어라고 불릴 정도다.          AMD의 주요 파트너인 대만 TSMC의 7나노 공정은 현재 고객 주문량이 꽉 차서 발주 시점 대비 약 1년을 기다려야 제품을 받을 수 있다고 한다. 김양재 KTB투자증권 애널리스트는 보고서를 통해 “삼성전자는 TSMC의 생산 능력 부족에 따른 낙수 효과가 기대된다”며 “퀄컴에 이어 인텔 칩 외주 가능성이 확대될 것”이라고 분석했다.          삼성전자는 올 4월 ‘반도체 비전 2030’에서 시스템반도체 사업 경쟁력 강화를 위해 2030년까지 133조원을 투자해 세계 1위에 오르겠다고 밝힌 바 있다.          김영민 기자 bradkimjoongang.co.kr
2019-11-29 14:22,50400,50400,50300,50300,16069,-100,국제구호개발 NGO 플랜코리아 홍보대사인 개그맨 조윤호 오나미가 삼성전자 임직원들과 ‘나눔’을 주제로 소통하는 시간을 가졌다.          플랜코리아는 지난 26일 조윤호ㆍ오나미 홍보대사와 함께 수원 디지털시티를 방문해 ‘나눔樂서’ 강연을 진행했다고 밝혔다. ‘나눔樂서’는 삼성전자가 임직원들과 ‘즐거운 나눔’에 대해 소통하는 행사다.          조윤호 오나미 두 홍보대사는 무대에 올라 그동안 참가해온 해외봉사활동과 플랜코리아 홍보대사로서 활동해오며 느낀 솔직한 경험담과 나눔에 대한 생각을 공유했다.          두 사람은 올해 4월 베트남 꼰뚬에 위치한 ‘카파칼롱 초등학교’를 찾아 야외 도서관과 위생시설 등 아이들을 위한 공간 건립 건축봉사와 아이들과 함께하는 교육봉사에 참여한 바 있다. 이날 강연에서는 두 홍보대사의 소속사인 JDB엔터테인먼트 소속 개그맨들의 봉사활동 영상도 소개됐다.          강연은 두 홍보대사의 재치 있는 입담으로 즐거운 분위기 속에서 나눔에 대한 생각을 나누는 시간이었다는 후문이다. 강연이 끝난 후 조윤호 오나미 홍보대사는 삼성전자 임직원들과 함께 지역사회 아동들에게 선물할 필통을 만드는 시간도 가졌다. 삼성전자 임직원들이 함께 제작한 필통은 플랜코리아를 통해 소외지역 아동들에게 전달될 예정이다.          두 홍보대사가 소속된 JDB엔터테인먼트는 플랜코리아와 나눔협약을 맺고 매년 ‘JoyDream 캠페인’이라는 이름으로 개도국 아이들이 즐겁고 안전하게 뛰어놀 수 있는 놀이시설 지원사업을 실시하고 있다.          놀이시설 뿐만 아니라 아이들이 안전한 환경에서 교육 받을 수 있도록 식수 위생시설 도서관 등 각 국가의 환경과 상황에 맞는 지원이 이뤄지는 캠페인이다. 지금까지 5개의 놀이터 건립을 지원했고 JDB엔터테인먼트는 내년에는 태국 소외지역 아이들을 위한 새로운 놀이시설을 지원할 계획이다.               온라인 중앙일보
2019-12-17 14:52,56500,56600,56500,56500,16384,0,노조와해 공작 이상훈 삼성전자 이사회 의장 징역 1년6개월 자세한 내용은 JTBC 뉴스를 통해 확인하실 수 있습니다.JTBC 뉴스운영팀 JTBC 핫클릭무노조 신화의 이면…노조 와해 삼성 관계자들 실형 마치 19세기 자본가 같아…삼성 시선 꼬집은 재판부 Copyright by JTBChttpjtbc.joins.com and JTBC Content Hub Co. Ltd. All Rights Reserved. 무단 전재 및 재배포 금지
2019-12-18 09:35,56600,56700,56600,56600,100539,0,삼성전자서비스 노조와해 공작에 관여한 혐의를 받는 이상훈 삼성전자 이사회 의장이 지난 17일 오후 서울 서초구 서울중앙지법에서 열리는 1심 선고 공판에 출석하고 있다. 연합뉴스         삼성전자와 삼성물산이 노조 와해 의혹으로 임원들이 구속된 것과 관련해 대국민 사과문을 내고 재발 방지를 약속했다.          삼성전자와 삼성물산은 18일 입장문을 내고 노사 문제로 인해 많은 분께 걱정과 실망을 끼쳐 드려 대단히 죄송하다며 다시는 이런 일이 발생하지 않도록 하겠다라고 밝혔다.          양사는 과거 회사 내에서 노조를 바라보는 시각과 인식이 국민의 눈높이와 사회의 기대에 미치지 못했음을 겸허히 받아들인다고 말했다.          이어 앞으로는 임직원 존중의 정신을 바탕으로 미래지향적이고 건강한 노사문화를 정립해 나가겠다고 덧붙였다.          삼성전자 이상훈 이사회 의장과 강경훈 부사장은 지난 17일 서울중앙지법 형사합의23부에서 삼성전자서비스 노조 와해 의혹으로 각각 1년 6개월을 선고받고 법정 구속됐다.          강 부사장은 13일 에버랜드 노조 와해 사건 관련 선고에서는 법정 구속을 면했지만 17일에는 구속됐다.          김지혜 기자 kim.jihye6joongang.co.kr
2020-01-02 10:15,55600,55600,55500,55600,29290,0,서울 서초구 삼성전자 사옥. 뉴스1              삼성전자가 법원이 요구한 ‘국정농단 사건’ 재발 방지책으로 준법감시위원회를 회사에 설치하기로 했다. 준법감시위원장으로는 노무현 전 대통령20032008년 재임 당시 대법관으로 임명된 김지형62ㆍ사법연수원 11기 전 대법관을 내정했다.          김지형 전 대법관“삼성에서 곧 공식 발표할 것”     2일 김지형 전 대법관은 중앙일보에“여러모로 조심스럽다. 삼성 측에서 곧 공식적인 발표를 할 예정”이라고 말했다. 준법감시위원회를 이사회 밑에 설치할지 아니면 경영지원실 아래나 CEO최고경영자 직속으로 둘지는 삼성전자가 결정할 것으로 보인다.             김지형 전 대법관 중앙포토              김 전 대법관은 2014년부터 2년간 삼성전자 백혈병 조정위원회에서 위원장으로 활동한 경험이 있다. 2016년에는 서울 구의역 사고 진상규명위원장 지난해 10월부터는 현대제철의 안전·환경자문위원장을 맡고 있다.          삼성전자가 기존 법무팀 이외에 준법감시위원회를 따로 세우려는 이유는 이재용52 부회장의 파기환송심 4차 공판 전까지 뇌물 공여 재발 방지책을 재판부에 제출해야 하기 때문이다. 이 부회장의 파기환송심 재판부인 서울고법 형사1부부장 정준영는 지난달 6일 3차 공판에서 이 부회장에게 “앞으로도 정치 권력자로부터 똑같은 요구를 받을 경우 뇌물을 공여하겠느냐. 그런 요구를 받더라도 기업이 응하지 않으려면 어떻게 해야 하는지 답변을 다음 재판 기일 전까지 제시해달라”고 주문했다. 이 부회장의 파기환송심 4차 공판은 오는 17일 열린다.          파기환송심 첫 공판 때도 정준영53ㆍ연수원 20기 부장판사는 “미국 연방 양형기준 제8장과 준법감시제도를 참고해달라”고 구체적으로 언급한 바 있다. 1991년 제정된 미 연방 양형기준 제8장은 기업 구성원이 범죄에 연루될 경우 준법감시제도를 철저히 도입해 제대로 운영하고 있는지에 따라 재판부가 감형해주는 법이다.        관련기사박영수 특검 “이재용 징역 10년 이상 적정” 의견 제시       한편 당시 박영수 특별검사팀은 정식 구형이 아닌 양형 의견이지만 이 부회장에 대한 적정 형량은 징역 10년 8개월에서 16년 5개월 사이라고 주장했다. 이 부회장 변호인단이 주장하는 ‘수동적 뇌물공여’ 논리는 사실과 다르다는 게 특검팀의 일관된 입장이다.          김영민 기자 bradkimjoongang.co.kr
2020-01-02 10:20,55400,55400,55300,55300,57241,-100,이번 CES에서 삼성전자와 연동하는 코맥스 월패드 CIOT1000Y의 이미지         코맥스대표이사 변봉덕 변우석가 내년 미국 라스베이거스 CES 2020소비재가전전시회를 통해 삼성전자 SmartThings 와 연동한 홈 IoT 서비스를 선보인다.          코맥스와 삼성전자는 서로의 IoT 클라우드 플랫폼을 상호 연동시킴으로써 사용자는 코맥스의 월패드와 삼성전자의 SmartThings 앱 및 모바일 Bixby를 통해 상호간에 모니터링 및 제어를 할 수 있게 된다.           기존 코맥스 스마트 홈의 경우 가전회사와의 직접 연동이 아니었다. 따라서 전세계에 건설사나 시행사에 스마트홈을 공급하고 있는 코맥스의 입장에서는 고객의 요구에 맞춤형 서비스를 제공할 수 없었던 것이 현실이었다.          이를 해결할 수 있는 방안으로 코맥스는 글로벌 탑 IoT 플랫폼 중 하나인 삼성전자의 SmartThings와 연동 협력을 진행했고 이를 통해 전세계의 삼성전자의 모바일과 스마트가전을 사용하는 고객들에게 보다 다양한 스마트홈 서비스를 제안할 수 있게 되었다. 양사의 플랫폼 연동을 통한 사용자 서비스는 CES 2020 삼성전자 전시관과 코맥스 전시관에서 모두 볼 수 있다.           CES를 통해 선보이는 서비스는 코맥스 스마트홈과 연동하여 삼성전자의 가전제품인 TV 로봇청소기 공기청정기 에어컨 등을 연동하여 쉽고 편리하게 제어하는 것은 물론 외출모드 귀가모드 기상모드와 같은 다양한 모드를 제공한다.           예를 들어 코맥스 IoT 센서를 통해 문열림 등을 감지하면 코맥스 IoT 디바이스와 삼성전자 전자제품의 일괄 제어가 가능하여 각 상황에 맞는 서비스를 제공할 수 있다.          또한 코맥스 자체 Home IoT 챗봇Chat Bot 서비스를 통해 SNS 채팅으로 디바이스 제어 모드 실행 및 방범 알림 수신도 가능하다.           코맥스 변우석 대표이사는 “삼성전자와의 협력을 통해 스마트홈의 서비스를 고도화할 수 있고 소비자에게 더 좋은 시스템과 서비스를 제공할 수 있게 되었다.”면서 “대기업 중소기업 등 다양한 기업들과 협업하여 더 나은 가치의 스마트홈 서비스를 만들겠다.”고 강조하였다.             CES 코맥스 전시부스 이미지안         코맥스는 SmartThings연동 외에도 미국 라스베이거스에서 열리는 CES에 참가하여 다양한 스마트홈 서비스를 선보일 예정이다. OCFOpen Connectivity Foundation를 기반으로 하는 D2DDevice to Device연동을 통해 가전 제어 서비스도 전시된다. 그리고 국내의 스타트업 기업들의 안면인식 음성인식 제스쳐 인식 등의 사용자 인터페이스를 활용하고 플랫폼과 플랫폼을 연결하는 솔루션과 다양한 형태의 IoT기기를 활용한 서비스를 선 보일 예정이다.               온라인 중앙일보
2020-01-02 11:39,55500,55500,55400,55500,8410,0,2일 수원 삼성 디지털 시티에서 열린 삼성전자 시무식에서 김기남 대표이사 부회장이 임직원들을 대상으로 신년사를 하고 있다.               삼성전자는 2020년을 미래 세대에 물려줄 100년 기업의 원년으로 만들겠다는 각오를 밝혔다.         삼성전자는 2일 수원 삼성 디지털 시티에서 김기남 부회장 김현석 사장 고동진 사장 등 주요 경영진과 임직원 500여명이 참석한 가운데 시무식을 가졌다.          김기남 부회장은 이날 신년사에서 올해 세계 경제는 글로벌 저성장 기조 고착화 정치적 불확실성의 확대 투자∙수출에서 소비로의 침체 확산 가능성 등으로 인해 더욱 어려워질 것으로 예상된다고 말했다.          김 부회장은 지난해 창립 50주년 기념식을 통해 미래 세대에 물려줄 100년 기업의 실현이라는 꿈을 함께 공유했다며 2020년은 이를 만들어 나갈 원년으로 새로운 미래를 위한 성장과 도약의 해로 만들자고 강조했다.          김 부회장은 이에 대한 실천사항으로 최고의 제품과 서비스로 인류사회에 공헌한다는 전자의 경영이념 아래 선대의 전통과 자산을 계승∙발전하고 창의성과 혁신성을 접목해 미래 성장동력을 확보하자고 당부했다.          또 김 부회장은 과거 성과를 발판으로 현재 사업 기반을 굳건히 하고 미래지향적이고 경기변화에 강건한 사업 체질을 만들자고 강조했다.          김 부회장은 한치 타협없는 품질 경쟁력 확보로 고객에게 신뢰받는 브랜드로 거듭나자고도 했다.           권오용 기자 kwon.ohyongjoongang.co.kr
2020-01-03 10:28,56100,56200,56100,56100,4810,0,지능형으로 연결된 세계가 2020년을 기점으로 현실이 됐다. 새로운 10년은 경험의 시대로 나아갈 것이다.        김현석 삼성전자 소비자가전CE부문장사장 〈삼성전자 제공〉         김현석 삼성전자 소비자가전CE 부문장사장이 경험의 시대를 화두로 던졌다. 김 사장은 3일 자사 홈페이지 뉴스룸에 올린 기고문에서 새로운 10년의 출발점에 서서 삼성전자가 바라보는 미래는 경험 중심의 시대 바로 ‘경험의 시대’라고 밝혔다. 김 사장의 설명은 이렇다.     소비자들은 더 많은 것을 원하고 있다. 단순히 물질적인 것만이 아니라 다양한 경험 즉 새로운 기술들이 생활에 더 큰 의미를 더할 수 있게 하는 경험을 원하는 것이다.          김 사장은“경험의 시대에는 개개인의 요구를 충족시켜 주는 맞춤형 기술이 주가 될 것이라고 했다.△각각의 기기가 스스로 사용자 개인을 이해하며 △집에서 실질 세계와 디지털 공간의 경계는 희미해지고 △사람들이 도시 지역사회와 소통하는 방식이 바뀌게 될 것이란 얘기다. 그는 경험의 시대가 본격 도래하면 우리는 개개인에 최적화된 형태로 첨단기술과 연결될 것이라며 “더 복잡하고 다양한 기능을 사용하기 위해 이용자가 사용법을 익히는 대신 기기들이 사용자를 위해 스스로 작동할 것으로 내다봤다.          오는 7일현지시각 미국 라스베이거스에서 열리는 ‘CES소비자가전전시회 2020’에 대한 기대도 드러냈다. 김 사장은 CES 2020의 개막 기조연설자로 무대에 선다. 그는 올해 CES 2020은 앞으로 10년 동안 어떤 미래가 펼쳐질지 보여주는 장이 될 것이라며 삼성전자는 미래가 가져올 기회에 집중하고 있다고 밝혔다. 그는 이제 인공지능AI과 사물인터넷IoT이 5세대5G 네트워크와 만나 우리 일상에 스며들었다며 바로 ‘지능형으로 연결된 세계’가 2020년을 기점으로 현실이 됐다고 했다.          CES 기조연설문에 담을 메시지도 공개했다. 김 사장은 이번 CES 기조연설에서 본인이 강조하고자 하는 것은 기술 발전이 선한 쪽으로 작용하도록 하는 우리의 노력이라고 밝혔다. 그는 우리가 만드는 기술에 책임감을 가지고 더 나은 경험을 창출하며 나아가 모두가 살기 좋은 세상을 만들어야 한다고 믿고 있다.고 강조했다.          이어 삼성전자에 있어 혁신이란 인간이 잠재능력을 최대한 발휘할 수 있도록 하는 것이라며“혁신의 목표는 혁신 그 자체에 있는 것이 아니라 이를 바탕으로 더 살기 좋은 세상을 만들어가는 것. 소비자 기술자와 기업 그리고 기술 그 자체에 이르기까지 모두가 더 나은 미래를 향해 함께 나아가야만 하겠다고 강조했다.     김태윤 기자 pin21joongang.co.kr
2020-01-08 11:56,57000,57000,56900,57000,17370,0,삼성전자              바닥을 찍은 것일까. 삼성전자가 지난해 4분기에 시장 기대치를 웃도는 실적을 거둔 것으로 나타나 반도체 경기 회복에 대한 기대가 높아지고 있다. 실제로 증권업계에서는 1분기에 바닥을 다진 뒤 2분기부터는 반등이 시작될 것이란 전망을 내놓고 있다.           지난해 매출 229조·엽업이익 27조 기록     삼성전자는 8일 지난해 매출 229조5200억 원 영업이익 27조7100억 원을 올린 것으로 잠정 집계됐다고 밝혔다. 삼성전자가 역대 최고 실적을 기록했던 2018년매출 243조7700억 원 영업이익 58조8900억 원과 비교하면 매출은 약 14조원이 줄었지만5.8 영업이익은 약 31조원이 줄어52.9 반토막이 났다. 4분기만 따지면 매출은 59조원 영업이익 7.1조원을 거뒀다. 시장의 평균 기대치매출 61.2조원·영업이익 6.5조원보다 매출은 다소 적었지만 영업이익은 다소 높은 7조 원대를 기록했다.                   삼성전자 연도별 실적. 그래픽심정보 shim.jeongbojoongang.co.kr              삼성전자의 지난해 실적 악화는 주력 사업인 반도체 시장의 침체가 주원인이다. 특히 20172018년 초호황기를 지나 수요가 위축된 가운데 미·중 무역갈등과 일본의 수출규제까지 겹겹의 악재가 덮쳤다. 삼성전자의 영업이익이 반토막 난 것도 반도체 부진이 결정적이다. 삼성전자에서 반도체는 전체 매출의 약 40 전체 영업이익의 약 80를 담당한다. 반도체가 부진하면 매출은 물론 특히 영업이익이 확 줄어들 수밖에 없다.             줄어든 삼성전자 반도체 영업이익. 그래픽김영옥 기자 yesokjoongang.co.kr              영업이익 반토막 현실화…반도체에 겹겹이 악재 덮쳐     지난해 반도체 시장은 최악이었다. 초호황이었던 2018년 6월 8.6달러였던 D램DDR4 8Gb 기준 가격이 지난 한 해 폭락했고 최근에도 2달러 중반에 거래되고 있다. 당시 13.3달러였던 낸드 가격256Gb 기준 역시 지난 한해 2달러 수준까지 떨어졌다가 최근에서야 3달러대에서 움직이고 있다. 지난해 삼성전자의 매출은 물론 영업이익이 급감할 수밖에 없었던 이유다. 다만 최근 낸드 가격은 상승세로 반전됐고 삼성전자가 4분기에 시장 예상치를 웃도는 영업이익을 낸 것도 낸드 가격 상승이 영향을 미쳤다는 분석이다.          삼성전자의 주력사업 중 스마트폰과 가전은 비교적 무난한 성적을 거뒀을 것으로 보인다. 스마트폰의 경우 갤럭시S 10과 노트 10의 판매량이 준수한 성적을 거뒀고 인도나 남미 등에서 중가폰으로 출시한 A 시리즈가 매출 상승에 효자 노릇을 했다. 또 가전은 QLED TV의 판매량이 지난해를 뛰어넘어 삼성전자 전체의 매출 상승을 견인했다.          올해 2분기부터 반도체 경기 회복될 듯     증권업계는 올해 삼성전자 실적이 지난해보다 좋아질 것이란 데는 이견이 없다. 반도체 경기가 회복될 것으로 보기 때문이다. 다만 시점은 엇갈린다. 1분기까지 바닥을 다지고 2분기부터 회복될 것이란 의견도 1분기부터 반등할 것이란 전망도 있다. 노근창 현대차증권 리서치센터장은 낸드 가격이 이미 상승세로 돌아섰고 D램가격도 최근 상승 기미를 보이고 있어 반도체 경기 회복 시점이 빨라질 것 같다고 말했다.          반도체 경기 회복을 점치는 이유는 우선 수요가 정상화 될 것으로 보기 때문이다. 우선 삼성전자나 SK하이닉스의 재고량이 급격히 줄어 정상화되고 있고 아마존이나 페이스북 같은 글로벌 ICT 기업들도 올해 데이터 센터 증설을 재개한다는 것이다. 이승우 유진투자증권 연구위원은 최근 구글 아마존 등 IT기업의 인프라 수요가 모바일과 함께 메모리반도체 시장 회복을 이끌고 있다며 당분간 IT기업들의 데이터센터 신규·증설 투자에 따른 서버 수요가 이어질 것이라고 내다봤다.여기에 세계 각국이 5G 서비스를 상용화하면서 스마트폰에 탑재되는 메모리 용량이 늘고 5G를 활용한 커넥티드카 사물인터넷IoT 인공지능 클라우딩 컴퓨팅 등이 확대돼 메모리 수요가 늘어날 것이란 분석이다.          장정훈 기자 cchoonjoongang.co.kr
2020-01-10 14:34,59200,59300,59200,59200,7718,0,배우 주진모. 사진 일간스포츠         배우 주진모 등 일부 연예인의 휴대전화가 해킹돼 경찰이 수사에 나선 가운데 삼성전자가 “삼성 클라우드 서비스가 해킹당한 것은 아니다”라는 입장을 내놓았다.          삼성전자는 9일 커뮤니티 ‘삼성멤버스’ 공지사항을 통해 삼성 갤럭시폰 또는 삼성 클라우드 서비스가 해킹을 당한 것은 아니며 일부 사용자 계정이 외부에 유출된 뒤 도용돼 발생한 것으로 추정된다고 밝혔다.          이어 삼성 클라우드에 저장된 개인정보는 아이디 비밀번호가 노출되지 않는다면 개인정보보호 방침에 따라 안전하게 관리되고 있다고 말했다.           그러면서 당사는 선의의 피해자가 발생하지 않도록 이미 조처를 했으나 더욱 안전하고 편리하게 사용할 수 있도록 이중보안 설정 등 보안 강화 조치를 취해주길 당부한다고 덧붙였다.          지난 7일 주진모는 휴대전화를 해킹당해 문자메시지 등 개인정보가 온라인상에 유출되는 피해를 입었다고 밝혔다. 10일 오전엔 온라인 커뮤니티 디시인사이드 등에서 ‘주진모 카톡’이라는 제목으로 장문의 카카오톡 메시지가 확산했다. 이 대화 상대로 또 다른 남성 배우가 거론되면서 2차 피해 우려가 나오는 등 파장은 커지고 있다.        관련기사주진모 측 “휴대폰 해킹당한 뒤 협박 받아…강력 대응할 것”주진모 등 연예인 폰 해킹·협박 피해 속출···경찰 수사 착수  한편 주진모 소속사 화이브라더스코리아는 지난 7일 피해 사실을 알리면서 “연예인이란 이유로 사생활 침해 및 개인 자료를 언론사에 공개하겠다는 악의적인 협박을 받고 있고 이에 대한 대가로 금품을 요구하고 있다”고 밝혔다. 또“허위 내용을 근거로 하는 기사나 사생활을 침해하는 기사 정확한 사실이 아닌 사건에 대한 무분별한 내용을 배포 또는 보도할 시 부득이하게 배우의 사생활 보호 차원에서 법적 대응을 할 수밖에 없다”고 경고했다.          서울경찰청 사이버안전과는 8일 일부 연예인들의 스마트폰 해킹 및 협박 피해 사건에 대해 수사에 나선 것으로 알려졌다.           정혜정 기자 jeong.hyejeongjoongang.co.kr
